index,x,y,Expected_x,Expected_y,Left_PWM,Right_PWM,dt,X_Velocity_m_s_,Y_Velocity_m_s_,X_Accel_m_s2_,Y_Accel_m_s2_
50543,0.7629703665272987,0.8890499588000123,0.7696462904751731,0.8891644032105472,-0.6832911160618915,0.8738364818262279,1.2207098605304116,,,,
50544,0.7652974028748436,0.8890118106631673,0.7725074007385477,0.8877147740104374,-0.2044770653401288,0.999993896298105,1.045243690298166,,,,
50545,0.7667088839381084,0.8890118106631673,0.7736899929807426,0.8877910702841274,-0.2631916257209997,0.999993896298105,0.7781762138737145,,,,
50546,0.7683492538224432,0.8890499588000123,0.7749107333597829,0.8877529221472824,-0.313647877437666,0.999993896298105,0.7857753227332377,,,,
50547,0.769913327433088,0.8890118106631673,0.7761314737388227,0.8876003295999024,-0.3404705954161199,0.999993896298105,0.7934659871211891,,,,
50548,0.7712866603595079,0.8888210699789423,0.7773140659810176,0.8874095889156774,-0.3767601550340281,0.999993896298105,0.7857753227332377,,,,
50549,0.7727744376964627,0.8887066255684073,0.7784203619495225,0.8871425519577625,-0.3936124759666738,0.999993896298105,0.7934659871211891,,,,
50550,0.7743385113071075,0.8886303292947173,0.7795266579180273,0.8868373668630025,-0.4160710470900601,0.999993896298105,0.8010650959807122,,,,
50551,0.7757499923703728,0.8882106997894224,0.7805948057496872,0.8865321817682426,-0.476631977294229,0.999993896298105,0.7934659871211891,,,,
50552,0.7770088808862576,0.8879818109683524,0.7816248054445021,0.8861888485366376,-0.4751213110751671,0.999993896298105,0.8010650959807122,,,,
50553,0.7783822138126775,0.8879436628315074,0.782616657002472,0.8858455153050326,-0.4620288705099644,0.999993896298105,0.7934659871211891,,,,
50554,0.7795648060548723,0.8877529221472824,0.7835703604235968,0.8855021820734277,-0.4451429792168951,0.999993896298105,0.8010650959807122,,,,
50555,0.7806329538865322,0.8873714407788325,0.784485915707877,0.8851207007049777,-0.4553819391460921,0.999993896298105,0.7934659871211891,,,,
50556,0.781929990539262,0.8871807000946075,0.7854014709921568,0.8847010711996828,-0.4618610187078464,0.999993896298105,0.7934659871211891,,,,
50557,0.7831507309183019,0.8868755149998475,0.7862407300027467,0.8843195898312328,-0.4833124790185247,0.999993896298105,0.8010650959807122,,,,
